inst_a inst_b best mapping geometric deepwalk node2vec struc2vec dummy heuristic_dbl_mst heuristic_far_ins heuristic_near_ins heuristic_near_neigh 
circuit_10_pr107 circuit_10_pr107_r4_#0 50458.78173671 100512.27823950813 79590.54925827926 167193.5454247315 154342.03386325593 115708.71830083715 145747.65714557652 57894.130787820366 52512.5315258441 53523.00295557906 54798.05408842343 
circuit_10_pr107 circuit_10_pr107_t4_#0 50922.107092421626 104091.59291340642 64067.82791534328 123905.11015488779 121799.11169385919 103916.58619533239 152476.10324707624 56806.34603354623 53083.97227083472 53731.86489348724 57091.901526337286 
circuit_10_pr107 circuit_10_pr107_r5_#0 49213.90695555481 137158.08448863175 81119.00897647429 146956.23696151 138390.9582805264 134356.1341732003 122158.21839330219 53752.563079880056 49671.644673539755 51817.94007124104 50900.10823568094 
circuit_10_pr107 circuit_10_pr107_t5_#0 51088.475624054765 109969.71147000245 86826.4800238443 125905.54168547803 107884.02443001706 149207.47520414868 141595.02197166285 55813.009742836955 53492.72161942341 54297.35973315704 58011.75337449935 
circuit_10_pr107 circuit_10_pr107_r6_#0 49059.63645613407 100856.92881241557 78431.00271903248 155088.32081115126 165130.94156356703 91947.25623454117 107700.47265721914 53727.30821412726 50268.96997948103 50964.99199688279 56573.27349699919 
circuit_10_pr107 circuit_10_pr107_t6_#0 50073.31182634562 105244.19027709006 80326.35577049751 146254.02113744672 152566.20788555942 180927.40619464562 131715.928531183 56897.2681200081 50568.436531856154 55089.280248991934 53551.64132366188 
circuit_10_pr107 circuit_10_pr107_r7_#0 49178.90865420792 86494.23815541131 59472.90938610366 121778.12024617479 100906.87131652188 139390.73242598012 150098.7066559655 58220.14286449069 49447.11852743445 52184.12478837069 56035.4023473089 
circuit_10_pr107 circuit_10_pr107_t7_#0 49086.09782156573 76106.05953408791 74788.6707108408 79083.330287165 97599.50208865684 103873.72541951129 74753.9327757951 55525.01478623689 49289.30751589985 50301.0845220375 56439.17824623251 
circuit_10_pr107 circuit_10_pr107_r8_#0 47859.98544596478 112716.66718946454 109207.16245964433 100167.25380171933 88983.5252011913 81542.51902943656 103640.3573368084 54054.64200035882 48193.028570234346 48697.83539975412 54500.298628431534 
circuit_10_pr107 circuit_10_pr107_t8_#0 49534.26410036401 78145.9321192551 67164.35976524626 89008.47865754682 93170.61400165742 106520.26689795991 71662.27650438614 50800.7519264173 49913.49703881892 51220.89580408628 52356.601797590716 
circuit_10_pr107 circuit_10_pr107_r9_#0 47163.77337034089 66317.86039259544 75691.67690896954 56886.14383544078 74939.61642855403 104590.45957393451 74064.71122971435 51843.93090979866 47300.00774694643 48118.980915410444 53965.97176879816 
circuit_10_pr107 circuit_10_pr107_t9_#0 46902.284939257486 77563.41923486067 74607.8433488174 78945.06801941701 88504.87136655014 77640.29301225199 76019.40563171296 51827.17622493865 47055.80283028777 47425.15577168907 50156.76288900336 
uniform_6 uniform_6 9.959654719574798 9.959654719574798 9.959654719574798 11.88810670173653 9.959654719574798 14.784188451011323 19.84886282982261 12.57791217726802 11.219478404939762 10.59950997406731 11.852052036724682 
uniform_6 uniform_6_r1_#0 10.151673624175896 10.660123490361713 10.631177223942775 17.164664429713415 11.721621785515099 22.73490342323044 20.948034260457106 13.673095969548832 11.39988353370317 11.209667705463554 13.861774157181724 
uniform_6 uniform_6_t1_#0 10.1846704226184 10.639418739067002 10.674742093145506 12.924848095288187 11.735782889007815 19.262330590400722 21.15973352677684 14.214129454241599 11.412088357274346 10.72390061102621 13.194028087208807 
uniform_6 uniform_6_r2_#0 10.044441815647188 12.107945475143767 12.613146627015958 18.66424294353913 15.598855427350435 21.37665433909088 22.828071446925648 14.245820960535356 11.172787387599302 11.542015212359683 11.2665257214333 
uniform_6 uniform_6_t2_#0 10.017072602346387 12.618851152536946 12.618851152536946 22.035919161194958 16.70065430848103 20.003980184837808 19.426557838325405 14.072046134444312 10.780295900627069 11.146504646622581 11.573274193169889 
uniform_6 uniform_6_r3_#0 10.131354468876454 13.056856239256422 13.056856239256422 14.502630587034746 19.675541964388774 20.54459545157917 19.48597166425151 13.861187512170902 10.877673482014343 11.192882899687605 12.51651129473758 
uniform_6 uniform_6_t3_#0 10.125131436560244 13.016500151125845 12.014482047041193 16.987302032159292 19.67844412676555 20.68609138282863 21.49472953511269 13.794360670814868 10.97191805648517 10.252255505087865 12.519032170395608 
uniform_6 uniform_6_r4_#0 9.937392364822303 12.125842905832101 12.125842905832101 19.185140477902927 14.464964161927279 22.22869885829384 23.41634372957643 13.451808907889992 11.053635914761555 11.503264544966386 11.57999232002357 
uniform_6 uniform_6_t4_#0 9.959075421873287 12.294515615636135 12.294515615636135 19.993212955169067 20.080368670603253 21.20672168397527 21.221541699217656 13.735486835967002 10.989192084278963 11.66822113078957 12.010108054819733 
uniform_6 uniform_6_r5_#0 10.06385149680554 13.688960164352954 13.688960164352954 16.252648120565198 20.21990007009173 22.038138778922875 23.477830449815748 13.893988416189856 10.62658498411798 11.529723757214802 11.915174930485193 
uniform_6 uniform_6_t5_#0 10.188657274462281 12.389772298368413 13.380759073169969 22.189219399765925 19.95334033106936 19.894968014619348 20.787253204042734 12.753578478333672 10.951140271773465 10.64679904703879 12.404015018605865 
uniform_6 uniform_6_r6_#0 10.300430688507003 15.422070288098531 15.9276115114812 22.027675475361775 19.278612220898353 19.299667524240874 19.919569665883326 14.165329332472911 11.008512928403697 12.189248380759443 12.34685929269905 
uniform_6 uniform_6_t6_#0 10.451616599432523 16.28675432636518 16.28675432636518 22.7490746433859 22.049071098255844 24.413321972687623 21.200643984583607 12.931131042114 11.17642748229604 12.060978861695983 12.625262440889994 
uniform_6 uniform_6_r7_#0 10.678023392669571 15.697661533357604 15.025969531099516 24.409129268473624 20.595829492746507 20.86093710067203 22.17742882110856 14.622630560421632 11.370108110297146 11.602284368688421 13.436558989701796 
uniform_6 uniform_6_t7_#0 10.645027554463004 17.740043491919142 16.273082048816033 20.697149946990272 20.18332536443113 21.01980973050415 21.1385962808789 14.597976945802754 11.668850484609392 11.8970372564508 12.66207092917645 
uniform_6 uniform_6_r8_#0 10.449951193324834 13.745038553087618 15.866727644701871 18.055063015404052 20.626353251252148 20.93815008633545 21.37753722252842 13.525554036584838 11.102612518696882 11.990430807277804 12.240059379105727 
uniform_6 uniform_6_t8_#0 10.397009253938393 14.096542955518212 15.009184767065113 22.58276771965071 20.15180809388283 21.442914024917993 22.93238988116414 14.898626812227512 11.796986587434148 11.456335559651393 12.985798560723525 
uniform_6 uniform_6_r9_#0 10.349430005841153 15.09432305462298 15.189011304155256 20.486316806361305 22.87254770095761 21.128824323204054 19.435525338806784 13.101441664209155 11.57046704051228 11.908718737971917 12.631412354309084 
uniform_6 uniform_6_t9_#0 10.366701624115533 16.062834401155342 16.441105112997622 20.58438281258968 20.82963661334978 20.575445134201917 20.898299464031616 12.960157711872727 11.567558812649432 11.785015899291274 12.556723683485327 
circuit_6_p654 circuit_6_p654 8631.54410675998 8631.54410675998 8631.54410675998 8631.54410675998 8631.54410675998 24107.990796821985 19832.160241368056 9620.51385810553 9005.394482184018 9197.425990811438 9935.955524277453 
circuit_6_p654 circuit_6_p654_r1_#0 15114.617566276904 15618.513590338576 16105.480909385982 26832.02474020981 16662.336936684016 20906.244990785774 28379.257509116775 17062.559526842717 15344.30191042288 16299.457696771702 16718.467161632347 
circuit_6_p654 circuit_6_p654_t1_#0 15166.588143587707 16588.495065506835 16322.60577936579 16045.589126278686 16829.302690446202 19881.686714021853 28268.571333257973 17231.8166692061 15280.711736375522 16267.519500744245 17357.494255165762 
circuit_6_p654 circuit_6_p654_r2_#0 15078.139067341972 16446.079712365587 18107.54466200029 31596.32953189897 25119.3935243869 27933.00610142673 30815.342467163075 16979.48668360788 15219.804861510866 15861.83112766111 16336.544256572059 
circuit_6_p654 circuit_6_p654_t2_#0 15148.002586041184 34105.89516280048 18722.25991593956 37512.42330426443 22551.50254823474 36033.80901780311 26574.118329277688 16189.398023468595 15321.262443804831 16287.584707557258 16195.731365083975 
circuit_6_p654 circuit_6_p654_r3_#0 14776.81111200833 25249.102684330326 20056.423414779052 37357.50957673293 32336.420341416528 34071.855074122366 39433.14418171273 16405.751689038767 14891.010561312305 15559.827404699927 20682.89677477398 
circuit_6_p654 circuit_6_p654_t3_#0 15326.60586619502 22006.7732754392 33095.11485463099 35607.18776097941 34475.18655621602 32972.10440154732 36872.47854464366 17105.73747826188 15407.193238774022 15577.063660688942 16403.91409324964 
circuit_6_p654 circuit_6_p654_r4_#0 14965.390276483487 22568.33154281776 22568.33154281776 43817.026535715646 32113.536473443957 37120.21826727181 36132.65415433379 16884.92900990745 15144.964726045971 15153.218421394637 16250.645601564423 
circuit_6_p654 circuit_6_p654_t4_#0 15484.762485462652 31341.236730116518 21045.921848714337 33173.46802375931 46203.570879777304 43100.91760053955 49204.24717043161 17512.290931667336 15557.3262079807 16001.423087140369 16895.718414177652 
circuit_6_p654 circuit_6_p654_r5_#0 14969.2309084138 34344.4165525385 22523.969230828872 37559.24403471618 41540.249913620784 33512.19767782848 39036.30365938388 17037.529432215004 15142.53705339436 15394.323772449388 15905.209340255571 
circuit_6_p654 circuit_6_p654_t5_#0 15190.568964772001 20922.264088848773 22776.37333070721 45525.309529117956 41025.274146633674 41279.788292755904 46706.86634679911 17339.683718391636 15352.04604448659 15552.423414516888 17314.88564634743 
circuit_6_p654 circuit_6_p654_r6_#0 14923.662975171497 25203.527722904095 16411.09547752474 37949.130187305665 30897.001960705278 34549.2585502085 51530.2901786684 17275.280893748662 15201.624122616344 15382.857564568842 15725.826942170415 
circuit_6_p654 circuit_6_p654_t6_#0 15395.147797500855 36564.169499565956 20253.867321295595 24432.309298077547 38670.81883059635 37329.385723948006 36951.24883126756 16205.808931805434 15646.78223580076 15627.416793164186 16120.569144044915 
circuit_6_p654 circuit_6_p654_r7_#0 15036.58659837524 16997.923819119067 18014.361238428686 47649.09144229494 39686.380443849346 47891.38244360248 45043.6813310468 17211.574796161505 15257.162136125804 15169.903757657443 15466.712322264839 
circuit_6_p654 circuit_6_p654_t7_#0 15536.755223532926 18375.868910157096 22346.05917832736 39706.809142705555 35958.7334960238 39186.148435479954 50671.461237500385 17907.324883961533 15847.152898691904 15888.657946444646 16780.33871488398 
circuit_6_p654 circuit_6_p654_r8_#0 14340.327136755137 25724.03612079207 15357.590880450913 34446.578623941765 23685.457047672415 27258.337408937692 33636.81943249353 15291.594267598504 14466.426223777458 14652.525629960175 17067.658681189805 
circuit_6_p654 circuit_6_p654_t8_#0 14335.049031924264 16749.012455770877 21885.664884821505 28205.436469703203 27789.846190121327 27555.41409726123 27747.65716507633 15535.927834260187 14557.328991206086 14797.693243036503 15493.224508027974 
circuit_6_p654 circuit_6_p654_r9_#0 13465.564219435117 22391.296182499544 15450.19313155546 24463.668421614784 15697.958858368758 14849.653500075252 18353.931371458504 13767.050124587664 13492.051678205713 13666.401072506123 13663.113642980692 
circuit_6_p654 circuit_6_p654_t9_#0 13667.334325904823 15208.190363761978 25175.86582139316 23297.388398575582 21956.64547466742 22603.279310855934 22246.71029326069 14046.335767379958 13759.957454114852 13786.67964058276 13972.033104012678 
city_11_nrw1379_r city_11_nrw1379_r 2288.996133794341 2288.996133794341 2288.996133794341 4327.159700790056 2288.996133794341 3929.5467735189986 4431.686418022225 2680.931379565064 2439.242470629997 2624.9938983305215 2609.6455639102765 
city_11_nrw1379_r city_11_nrw1379_r_r1_#0 18809.38619659114 20543.802388704284 20775.986612051493 20688.807472540047 18839.550278528848 20984.440576718524 21157.174824340294 19399.538700271663 19361.227334167997 19173.634184869876 19713.55842631128 
city_11_nrw1379_r city_11_nrw1379_r_t1_#0 18666.232288556836 21059.981426129947 20582.67222002971 20718.058796155525 19282.86790215369 20817.036456945552 21057.751357953613 19338.018542341815 18887.243530426647 19226.61152131609 19175.313521554046 
city_11_nrw1379_r city_11_nrw1379_r_r2_#0 18699.36295512943 20401.23171456389 20277.730322771065 37880.9184274752 20883.222194316084 21041.014306544566 21218.29612566052 19403.732923128293 19002.31786922192 19346.63256002386 19766.021255708507 
city_11_nrw1379_r city_11_nrw1379_r_t2_#0 19117.762624638068 22116.209961460874 21452.4726655625 38529.13496643033 21544.5854499707 21489.65049466488 26970.54248694817 20315.22377038576 19634.723864513664 19971.79502509019 20030.33683360665 
city_11_nrw1379_r city_11_nrw1379_r_r3_#0 19045.805911477815 21549.945187643803 20490.415022685957 37952.427575435 38372.58072618331 21581.471338777377 38368.419218901225 20154.1323058841 19594.775582484614 19542.868686114776 19911.885758311673 
city_11_nrw1379_r city_11_nrw1379_r_t3_#0 19567.485954414264 39673.606810918514 21345.74857001219 39083.299199568995 39630.06021035566 39794.86216947003 22748.312349842992 20457.245520835604 19700.773040156197 19838.074994759954 20757.055098803416 
city_11_nrw1379_r city_11_nrw1379_r_r4_#0 19426.73619748384 38691.67014217049 20881.506378504626 55904.06046845679 38758.50637746507 39414.81157386393 55177.61390889517 20087.642647648 19530.545370576885 20002.19019646017 20847.870158301634 
city_11_nrw1379_r city_11_nrw1379_r_t4_#0 20173.577138706452 22486.372927791443 23631.080524912333 56043.824466856226 40151.70929478521 55766.509064480924 55883.21997422437 21720.369233210673 20574.05969944464 20970.688214773814 20894.704982728173 
city_11_nrw1379_r city_11_nrw1379_r_r5_#0 19821.7843712054 22882.9221834572 38368.28024748399 54841.44150165742 38810.089037952035 55177.40290212046 38861.13047720991 20907.742936203427 20254.0952475426 20377.414987819233 20362.97951789739 
city_11_nrw1379_r city_11_nrw1379_r_t5_#0 20252.900937752354 38608.49181059185 24519.174685884722 56642.19835114115 73061.26595034794 73641.31255609567 57108.23816592034 22010.278278889185 20537.45453877022 20625.083195029023 21588.814920711542 
city_11_nrw1379_r city_11_nrw1379_r_r6_#0 19950.80846877685 72762.68098933832 22975.529100444182 40135.76744435361 56554.76520161901 72578.81042637532 39760.939924141625 21516.859760962827 20298.476562080403 20472.27938621622 20730.578488848925 
city_11_nrw1379_r city_11_nrw1379_r_t6_#0 20624.5801147042 40016.677415576705 39059.0138076598 40689.509701737596 57016.49094397074 40836.32382281791 56146.56995393563 21813.16445781975 21127.957328228138 21616.404001821367 22596.48271292201 
city_11_nrw1379_r city_11_nrw1379_r_r7_#0 20146.35725881968 38446.74711247084 39220.12724837372 55979.007851119015 39672.25062657745 55803.509126556666 40219.57778219139 21272.124831957135 20251.26749196947 20863.79701595474 21580.448485987174 
city_11_nrw1379_r city_11_nrw1379_r_t7_#0 20755.75478356043 41377.83427963836 39023.31660208986 41290.32631408957 56633.26047174972 72839.03456013557 55881.99840051542 22084.96530296201 20932.835804658138 21128.49414984835 23018.090461359716 
city_11_nrw1379_r city_11_nrw1379_r_r8_#0 20262.350717992747 55292.86655786927 39179.75526453446 23152.982189143015 71998.74108001367 39119.53838079689 55288.66587031644 22013.831687950897 20351.79962015124 20524.27555923521 22032.10674981934 
city_11_nrw1379_r city_11_nrw1379_r_t8_#0 20969.880553670537 24007.277432891133 39493.719824602944 62317.65185577176 40577.47289347486 57598.769373836505 57914.80472058694 22535.309692811603 21794.74581336473 21223.168548678048 22976.777894367195 
